City,Location,Bedrooms,Bathrooms,Toilets,Price
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"4,000,000"
avenue,1st,1 beds,1 baths,1 Toilets,"8,000"
road,Outering,2 beds,2 baths,2 Toilets,"27,000"
Daima,Imara,2 beds, baths, Toilets,"25,000"
Ngong,Adams,1 beds,1 baths,1 Toilets,"6,000"
Roysambu,Roysambu,2 beds,1 baths,1 Toilets,"15,000"
Utawala,Utawala,1 beds,1 baths,1 Toilets,"10,000"
Utawala,Utawala,2 beds,1 baths,1 Toilets,"16,000"
Nairobi,Westlands,3 beds,3 baths,3 Toilets,"30,000"
Nairobi,Kangemi,2 beds,2 baths,2 Toilets,"15,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"8,500"
Nairobi,Karen,4 beds,4 baths,4 Toilets,"140,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"50,000,000"
Area,Kasarani,2 beds,3 baths,3 Toilets,"20,000"
Area,Kasarani,2 beds,3 baths,3 Toilets,"20,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"55,000,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"200,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"21,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"21,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"21,000,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"10,500,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Westlands,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Parklands,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Ngara,1 beds,1 baths, Toilets,"5,500"
Saba,Laini,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"5,000,000"
Daima,Imara,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"26,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Mlolongo,beds,1 baths,1 Toilets,"6,000"
Nairobi,Zimmerman,beds, baths, Toilets,"6,000"
Nairobi,Langata,3 beds,3 baths,3 Toilets,"35,000"
Nairobi,Harambee,2 beds,2 baths,2 Toilets,"35,000"
View,Mountain,2 beds, baths, Toilets,"21,000"
Ngara,Ngara,1 beds,1 baths,1 Toilets,"3,500"
road,Ngong,1 beds,1 baths,1 Toilets,"15,000"
gate,Fedha,1 beds,1 baths,1 Toilets,"10,000"
Karen,Karen,3 beds,3 baths,2 Toilets,"60,000"
Kabete,Lower,beds,1 baths,1 Toilets,"6,000"
Nairobi,Ngara,beds,1 baths,1 Toilets,"6,000"
Nairobi,Kileleshwa,2 beds,2 baths,2 Toilets,"25,000"
Highrise,Nyayo,1 beds,1 baths,1 Toilets,"12,000"
kabete,Lower,1 beds,1 baths,1 Toilets,"6,000"
Daima,Imara,2 beds,2 baths,2 Toilets,"18,000"
North,Dagoretti,beds,1 baths,1 Toilets,"6,000"
3,Phase,1 beds,1 baths,1 Toilets,"6,500"
James,Lavington,2 beds,2 baths,2 Toilets,"32,000"
Waiyaki,Zambezi,1 beds,1 baths,1 Toilets,"6,500"
KABETE,LOWER,1 beds,1 baths,1 Toilets,"12,000"
Sukari,Kahawa,beds,1 baths,1 Toilets,"6,000"
TWO,JAMUHURI,3 beds,3 baths,3 Toilets,"30,000"
Gardens,Nasra,2 beds,2 baths,2 Toilets,"20,000"
Hunters,Kasarani,1 beds,1 baths,1 Toilets,"11,000"
CO,UTHIRU,1 beds,1 baths,1 Toilets,"6,500"
West,Nairobi,1 beds,1 baths,1 Toilets,"7,000"
GITHUNGURI,KILELESHWA,2 beds,2 baths,2 Toilets,"32,000"
BYPASS,UTAWALA,1 beds,1 baths,1 Toilets,"7,000"
West,Nairobi,2 beds,2 baths,2 Toilets,"26,500"
Katani,Syokimau,2 beds,2 baths,2 Toilets,"25,000"
ESTATE,THOME,2 beds,2 baths,2 Toilets,"26,000"
TRM,Roysambu,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Donholm,2 beds,2 baths,2 Toilets,"18,000"
Wamuchiri,Ruaka,1 beds,1 baths,1 Toilets,"7,000"
Thika,Delview,4 beds,5 baths,5 Toilets,"15,000,000"
Nairobi,Donholm,3 beds,3 baths,3 Toilets,"28,000"
Sukari,Kahawa,2 beds,2 baths,2 Toilets,"18,000"
Sukari,Kahawa,3 beds,3 baths,3 Toilets,"30,000"
DRIVE,TRM,1 beds,1 baths,1 Toilets,"13,500"
Nairobi,Ruaka,1 beds, baths, Toilets,"10,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Lavington,6 beds,8 baths,8 Toilets,"95,000,000"
Nairobi,Kileleshwa,4 beds,6 baths,6 Toilets,"60,000,000"
Nairobi,Lavington,4 beds,6 baths,6 Toilets,"60,000,000"
Sukari,Kahawa,1 beds,1 baths,1 Toilets,"11,000"
Nairobi,Kahawa,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Karen,3 beds, baths, Toilets,"70,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"8,000"
Hurlingham,HURLINGHAM,1 beds,1 baths,1 Toilets,"8,000"
Carwash,Kasarani,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Ruaka,4 beds,4 baths,3 Toilets,"38,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"19,000,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"10,000,000"
Donholm,NAIVAS,1 beds,1 baths,1 Toilets,"6,500"
Thome,Thome,2 beds,1 baths,1 Toilets,"18,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"4,000,000"
rd.,kangundo,2 beds,1 baths,1 Toilets,"16,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Umoja,2 beds,1 baths,2 Toilets,"12,000"
Sabaki,Mlolongo,1 beds,1 baths,1 Toilets,"9,000"
Utawala,Utawala,1 beds,1 baths,1 Toilets,"6,000"
C,South,1 beds,1 baths,1 Toilets,"13,000"
close,Ruai,1 beds,1 baths,1 Toilets,"8,500"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"9,000"
Jamhuri,Jamhuri,1 beds,1 baths,1 Toilets,"12,000"
Karen,Karen,1 beds,1 baths,1 Toilets,"17,000"
Road,Greenspan,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Umoja,3 beds,3 baths,3 Toilets,"24,000"
West,Nairobi,2 beds,2 baths,2 Toilets,"35,000"
ICIPE,Kasarani,3 beds,2 baths,2 Toilets,"25,000"
thika,Off,2 beds,2 baths,2 Toilets,"24,000"
Buruburu,Buruburu,1 beds,1 baths,1 Toilets,"11,000"
Nairobi,Kawangware,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Donholm,2 beds,1 baths,2 Toilets,"15,000"
Thome,TRM,1 beds,1 baths,1 Toilets,"14,000"
Area,Kasarani,1 beds,1 baths,1 Toilets,"12,000"
Mara,Donholm,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"19,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"19,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"19,000,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"9,800,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"9,800,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"9,800,000"
