City,Location,Area,Bedrooms,Bathrooms,Generator,Furnished,Internet,Gym,Balcony,Parking,En-suite,Lift,Price
Roysambu,Garden Estate,,2,2,1,1,1,1,1,1,1,0,180000
Westlands,Brookside,Building Area 150 m²,2,2,0,1,0,0,0,0,0,0,230000
Nyali,Nyali Area,,3,3,1,0,1,1,1,1,1,0,90000
Nairobi,Kilimani,,3,3,1,0,0,0,1,0,0,0,375000
Westlands,Kitisuru,,2,,1,1,1,0,0,1,1,0,240000
Nairobi,Kilimani,Building Area 64 m²,1,1,1,1,1,1,1,1,1,0,130000
Westlands,Westlands Area,,3,2,1,0,1,0,1,1,1,0,90000
Westlands,Kitisuru,,1,1,1,0,1,1,1,1,1,0,180000
Nairobi,Kileleshwa,,1,1,1,1,0,1,1,1,0,0,125000
Nyali,Nyali Area,,1,2,0,1,0,0,0,0,0,0,55000
Nairobi,Kileleshwa,Building Area 200 m²,2,2,1,0,1,1,1,1,1,0,115000
Nairobi,Kilimani,,3,3,0,0,0,0,1,1,1,0,80000
Nairobi,Kilimani,,2,2,1,0,0,0,1,1,1,0,75000
Nairobi,Kileleshwa,,3,4,0,0,1,0,1,1,1,0,90000
Nairobi,Valley Arcade,,2,2,1,0,1,0,1,0,1,0,70000
Kiambu County,Ruaka,,1,1,0,0,0,0,1,1,0,0,15000
Westlands,Rosslyn,,3,3,1,1,1,1,1,1,1,0,300000
Westlands,Spring Valley,,4,,1,0,1,1,1,1,1,0,440100
Nairobi,Kileleshwa,,3,3,1,0,1,0,1,1,1,0,130000
Nairobi,Kileleshwa,,2,2,1,0,0,1,1,1,1,0,70000
Nairobi,Kiambu Road,,3,2,0,1,0,1,1,1,1,0,160000
Nairobi,Thika Road,,2,3,1,0,0,1,1,1,1,0,140000
Nyali,Nyali Area,Building Area 350 ft²,3,3,1,1,1,0,1,1,1,0,16000
Westlands,Westlands Area,Building Area 280 m²,3,4,1,0,1,1,1,1,1,0,140000
Roysambu,Roysambu Area,,4,3,1,0,1,0,1,1,1,0,80000
Kilifi County,Mtwapa,Building Area 200 m²,3,1,0,1,0,0,1,0,1,0,25000
Nairobi,Lavington,,3,2,0,0,0,0,1,1,1,0,90000
Nairobi,Kileleshwa,,3,3,1,1,1,1,1,1,1,0,not
Nairobi,Kilimani,,3,3,1,0,0,0,1,1,1,0,189000
Nairobi,Kileleshwa,Building Area 200 m²,3,4,1,0,1,1,1,1,1,0,130000
Westlands,Westlands Area,,1,1,1,0,1,1,1,1,0,0,75000
Westlands,Westlands Area,,2,2,1,1,1,1,1,1,1,0,225127
Nairobi,Kileleshwa,,3,3,0,0,0,0,0,0,1,0,125000
Ruiru,Tatu City,,2,2,0,0,0,0,1,1,1,0,45000
Westlands,Gigiri,,3,3,1,1,1,1,1,1,1,0,500000
Nairobi,Kilimani,,0,1,0,1,1,0,1,1,0,0,60000
Westlands,General Mathenge,,2,,0,0,0,1,0,1,1,0,90000
Westlands,General Mathenge,,4,5,0,0,0,1,1,1,0,0,300000
Westlands,Westlands Area,,2,2,1,0,1,1,1,1,1,0,100000
Westlands,Brookside,Building Area 115 m²,2,2,1,1,1,1,1,1,1,0,200000
Westlands,Brookside,,2,2,1,1,1,1,1,1,1,0,180000
Nairobi,Kilimani,,4,4,0,0,0,0,1,0,1,0,150000
Nairobi,Kilimani,,2,3,1,1,1,1,1,1,1,0,180000
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,98000
Nyali,Nyali Area,,5,4,0,1,0,1,1,1,1,0,100000
Nairobi,Kileleshwa,Building Area 250 m²,3,5,,,,,,,,,140000
Nyali,Nyali Area,,3,4,0,0,1,1,1,1,1,0,135000
Kiambu County,Ruaka,,1,1,0,0,1,0,1,1,0,0,25000
Machakos County,Syokimau,,2,,0,0,0,0,0,1,1,0,23000
Westlands,Westlands Area,,2,2,1,1,1,1,1,1,0,0,120000
Westlands,Parklands,Building Area 240 m²,3,,1,0,1,1,1,1,1,0,250000
Westlands,Westlands Area,,1,1,1,0,1,0,1,1,1,0,95000
Westlands,Westlands Area,,2,3,1,0,1,1,1,1,1,0,90000
Nairobi,Lavington,,3,4,1,1,1,0,0,1,1,0,250000
Westlands,General Mathenge,,3,3,1,0,0,1,1,0,1,0,140000
Westlands,Westlands Area,Building Area 70 m²,2,2,1,1,1,1,1,1,1,0,200000
Westlands,Karura,,3,4,1,0,1,1,1,1,1,0,330000
Nairobi,Kileleshwa,,1,1,1,1,1,1,1,1,1,0,not
Nairobi,Lavington,,3,3,1,1,1,0,1,1,1,0,230000
Nairobi,Kilimani,,3,3,1,1,1,1,1,1,1,0,180000
Nairobi,Kilimani,,3,2,0,1,0,0,0,1,0,0,180000
Westlands,Parklands,,3,3,1,0,1,1,1,1,1,0,280000
Westlands,Spring Valley,,2,,1,0,1,1,1,1,1,0,150000
Westlands,General Mathenge,,3,2,1,0,0,1,1,1,0,0,160000
Nairobi,Valley Arcade,Building Area 248 m²,4,5,1,0,1,1,1,1,1,0,230000
Westlands,Westlands Area,Building Area 240 m²,3,3,1,0,1,1,1,1,1,0,300000
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,90000
Nairobi,Lavington,,3,2,0,0,0,1,1,1,1,0,105000
Nairobi,Kilimani,,1,1,1,1,1,1,1,1,1,0,120000
Nairobi,Kileleshwa,,3,3,1,0,0,1,0,0,1,0,75000
Nairobi,Lavington,,3,3,1,0,1,0,1,1,1,0,130000
Westlands,Kitisuru,,2,2,0,1,0,1,1,1,1,0,244460
Westlands,Westlands Area,,2,2,1,0,1,1,1,1,1,0,160000
Westlands,Westlands Area,,0,,0,0,0,1,0,0,0,0,117000
Nairobi,Kileleshwa,,3,3,1,0,1,0,0,1,1,0,130000
Nairobi,Muthaiga,,3,3,1,0,1,0,1,1,1,0,190000
Nairobi,Lavington,,1,1,1,1,1,1,1,1,1,0,180000
Westlands,Westlands Area,,1,1,1,0,1,1,1,1,1,0,200000
Machakos County,Syokimau,,4,4,1,0,1,1,1,1,1,0,100000
Nairobi,Kilimani,,2,3,1,1,1,1,1,1,1,0,190000
Nyali,Nyali Area,,2,2,1,0,1,1,1,1,1,0,110000
Westlands,Westlands Area,,3,3,0,1,1,1,0,1,1,0,330000
Westlands,Spring Valley,,2,2,1,0,0,1,1,1,1,0,230000
Nairobi,Kileleshwa,Building Area 212 m²,3,4,1,0,1,1,1,1,1,0,120000
Nairobi,Ruaraka,,2,1,0,0,0,0,1,1,0,0,17000
Nairobi,Kilimani,,1,1,1,1,1,1,1,1,1,0,110000
Nairobi,Kileleshwa,Building Area 1830 m²,2,3,1,0,1,1,1,1,1,0,120000
Westlands,General Mathenge,,3,3,1,0,0,1,1,1,1,0,150000
Westlands,Parklands,Building Area 207 m²,3,4,1,0,1,1,1,1,1,0,250000
Nairobi,Kileleshwa,,4,4,1,0,1,1,0,1,1,0,150000
Roysambu,Garden Estate,,3,3,1,0,1,1,1,1,1,0,80000
Nyali,Nyali Area,Building Area 2500 m²,3,4,1,0,0,1,1,1,1,0,85000
Nairobi,Lavington,,3,2,1,0,1,1,1,1,1,0,150000
Westlands,Westlands Area,,4,4,1,0,1,1,1,1,1,0,270000
Nairobi,Kilimani,Building Area 135 m²,2,2,1,1,1,1,1,1,1,0,140000
Nairobi,Kilimani,Building Area 110 m²,2,2,1,1,1,1,1,1,1,0,170000
Nairobi,Kilimani,,2,2,1,1,1,1,1,1,1,0,260000
Nairobi,Kileleshwa,,1,1,1,1,1,1,1,1,0,0,130000
Westlands,Westlands Area,,3,4,1,0,1,1,1,1,1,0,170000
Nairobi,Kilimani,Building Area 140 m²,3,3,1,1,1,1,1,1,1,0,170000
Westlands,Gigiri,Building Area 100 m²,2,2,1,0,1,1,1,1,1,0,200000
Westlands,Westlands Area,,2,2,1,1,0,1,1,1,0,0,200000
Kiambu County,Kiambu Town,,1,1,1,1,1,0,1,1,1,0,3000
Nairobi,Lavington,,4,5,1,0,0,0,1,1,1,0,250000
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,181000
Nairobi,Kileleshwa,,3,3,0,0,0,0,1,0,1,0,200000
Nairobi,Lavington,,2,3,1,1,1,1,1,1,1,0,260000
Westlands,Parklands,,3,2,1,0,1,0,1,1,1,0,119000
Westlands,Rhapta Road,,3,4,1,0,0,0,1,1,1,0,120000
Nairobi,Kileleshwa,Building Area 130 m²,2,3,1,0,1,0,1,1,1,0,75000
Westlands,Rhapta Road,Building Area 100 m²,1,1,1,0,1,1,1,1,1,0,100000
Nairobi,Kileleshwa,,3,3,0,0,1,0,1,1,0,0,80000
Nyali,Nyali Area,Building Area 2360 ft²,3,3,1,0,1,0,0,1,1,0,125000
Westlands,Parklands,,3,4,0,0,0,1,1,0,1,0,240000
Westlands,Nyari,,1,,0,1,1,0,0,1,1,0,120000
Nyali,Nyali Area,Building Area 1430 ft²,2,2,1,1,1,0,1,1,1,0,90000
Nairobi,Kilimani,,3,3,1,0,0,0,1,1,1,0,110000
Nairobi,Lavington,,4,3,0,0,0,0,1,1,1,0,not
Westlands,Riverside,,2,2,1,0,0,1,0,0,0,0,120000
Nairobi,Kasarani,,1,1,0,0,0,0,1,0,0,0,15000
Westlands,Runda,Land Area 0 ac,2,2,0,1,0,0,0,1,0,0,200000
Westlands,Parklands,,3,,0,0,0,0,0,0,0,0,120000
Westlands,General Mathenge,,3,3,0,0,1,0,1,1,1,0,100000
Westlands,Kitisuru,Building Area 700 ft²,0,1,0,1,1,0,1,1,1,0,70000
Westlands,Nyari,,2,2,1,1,1,0,0,1,1,0,252000
Nairobi,Kileleshwa,,3,2,1,0,0,1,1,1,1,0,85000
Nairobi,Kilimani,,2,1,0,0,0,0,1,1,1,0,110000
Nairobi,Thika Road,,2,2,1,0,1,1,1,1,1,0,70000
Westlands,Riverside,Building Area 154 m²,3,3,1,0,0,1,1,1,1,0,160000
Westlands,Riverside,,5,2,0,0,0,0,1,1,1,0,300000
Nyali,Kongowea,,3,3,0,1,0,0,1,0,1,0,150000
Westlands,Westlands Area,,4,3,0,0,1,0,1,1,1,0,150000
Nairobi,Kilimani,Building Area 180 m²,3,4,1,1,1,1,1,1,1,0,280000
Nairobi,Lavington,,3,3,0,0,0,0,1,1,1,0,95000
Nyali,Nyali Area,,2,2,1,0,1,0,1,1,1,0,100000
Nairobi,Kileleshwa,,3,3,1,0,0,1,0,1,1,0,130000
Roysambu,Kahawa Sukari,Building Area 130 m²,3,3,1,0,1,0,1,1,1,0,70000
Nairobi,Kileleshwa,,2,,1,1,0,1,1,1,0,0,220000
Roysambu,Garden Estate,,2,2,1,0,0,1,0,1,1,0,130000
Nairobi,Kilimani,,2,2,0,0,1,0,1,1,1,0,85000
Kiambu County,Ruaka,,3,2,0,0,1,0,1,1,1,0,50000
Westlands,Parklands,,2,2,1,0,1,1,1,1,1,0,150000
Nyali,Nyali Area,Building Area 2460 ft²,3,4,1,0,1,1,1,1,1,0,140000
Nairobi,Lavington,,4,4,0,0,1,0,1,1,1,0,100000
Nyali,Nyali Area,,3,2,1,0,1,1,1,1,1,0,90000
Nairobi,Kilimani,Building Area 90 m²,0,2,1,1,1,1,1,1,1,0,120000
Mombasa,Shanzu,Building Area 350 m²,2,2,1,1,1,1,1,1,1,0,15000
Nyali,Nyali Area,,3,3,1,0,1,1,1,1,1,0,100000
Nyali,Nyali Area,Building Area 286 ft²,3,4,1,1,1,0,1,1,1,0,200000
Westlands,Riverside,Building Area 179 m²,2,3,1,0,1,0,1,1,1,0,110000
Nairobi,Kiambu Road,,2,2,1,1,0,1,1,1,1,0,180000
Westlands,Brookside,,3,4,0,0,0,0,1,1,1,0,220000
Nairobi,Kilimani,Building Area 110 m²,2,3,1,1,1,1,0,1,1,0,190000
Westlands,Parklands,,2,2,1,0,0,1,1,1,1,0,120000
Nyali,Nyali Area,,4,5,1,0,1,1,1,1,1,0,150000
Nairobi,Kileleshwa,,2,2,0,1,1,0,1,1,1,0,120000
Nairobi,Kilimani,,3,4,1,0,1,0,1,1,1,0,110000
Nairobi,Kileleshwa,,3,3,1,0,0,1,1,0,0,0,180000
Nairobi,Kileleshwa,Building Area 180 m²,2,2,1,1,1,1,1,1,1,0,220000
Westlands,Westlands Area,,3,3,1,0,0,1,1,0,1,0,140000
Westlands,Westlands Area,Building Area 140 m²,2,2,1,1,1,1,1,1,1,0,160000
Westlands,Lower Kabete,,1,1,0,0,0,0,1,0,0,0,9000
Nairobi,Langata,,3,3,1,1,1,1,0,1,1,0,75000
Nairobi,Kilimani,,1,1,1,0,1,1,1,1,1,0,100000
Westlands,Riverside,,3,3,1,1,1,1,1,1,1,0,354000
Westlands,Parklands,,2,2,1,0,0,1,1,1,1,0,150000
Nyali,Nyali Area,Building Area 1900 m²,2,2,1,0,1,0,1,1,1,0,55000
Westlands,Parklands,Building Area 186 m²,2,2,1,1,1,0,1,0,1,0,200000
Westlands,Waiyaki Way,,2,2,0,0,0,1,0,1,0,0,50000
Nairobi,Lavington,Building Area 250 m²,3,4,1,0,1,1,1,1,1,0,140000
Nairobi,Kileleshwa,,3,3,0,0,0,0,0,0,0,0,175000
Westlands,Parklands,,3,3,1,0,1,0,1,1,1,0,125000
Westlands,Westlands Area,,3,3,0,0,0,0,0,0,1,0,120000
Nairobi,Lavington,,2,3,1,0,1,0,1,1,1,0,65000
Nyali,Kongowea,,3,3,,,,,,,,,14000
Westlands,Westlands Area,,2,,1,1,1,1,1,1,1,0,200000
Nairobi,Lavington,,2,2,1,0,1,1,1,1,1,0,90000
Westlands,Runda,,2,2,0,0,0,0,0,0,0,0,150000
Kilifi County,Kikambala,Land Area 20 ac,3,3,1,0,1,1,1,1,1,0,95000
Nairobi,Kilimani,,2,1,1,1,1,1,1,1,1,0,5000
Westlands,General Mathenge,,3,3,1,0,1,0,1,1,1,0,150000
Westlands,General Mathenge,,4,5,1,0,1,1,1,1,1,0,220000
Nairobi,Mombasa Road,,3,3,1,0,0,0,1,1,1,0,100000
Nairobi,Kileleshwa,,3,4,1,0,1,1,1,1,1,0,200000
Nairobi,Kileleshwa,,0,1,1,1,1,1,1,1,0,0,90000
Nyali,Nyali Area,,2,2,0,0,0,0,0,0,0,0,10000
Kiambu County,Ruaka,Land Area 1012 m²,2,2,1,0,1,0,1,0,1,0,40000
Westlands,Runda,,2,2,0,1,0,0,0,0,1,0,371000
Westlands,Kitisuru,,5,5,1,0,1,1,1,1,1,0,660000
Nairobi,Kileleshwa,,2,2,1,0,1,0,1,0,1,0,65000
Westlands,Westlands Area,,2,2,0,0,1,1,1,1,1,0,55000
Westlands,Riverside,,3,3,0,1,1,1,1,1,1,0,350000
Westlands,Rosslyn,,2,2,1,0,1,1,1,1,1,0,180000
Nairobi,Muthaiga,,2,2,1,1,1,1,1,1,1,0,200000
Nyali,Nyali Area,,2,3,1,0,1,0,1,1,1,0,60000
Nairobi,Lavington,Building Area 200 m²,4,5,1,0,1,1,1,1,1,0,130000
Nairobi,Kilimani,,1,1,1,1,0,0,1,1,1,0,80000
Nairobi,Kilimani,Building Area 140 m²,2,2,1,1,1,1,1,1,1,0,359125
Westlands,Westlands Area,Building Area 54 m²,1,1,1,1,1,1,1,1,1,0,150000
Westlands,Westlands Area,,1,1,0,1,1,0,1,1,0,0,120000
Westlands,Westlands Area,,4,4,0,0,0,0,0,1,1,0,270000
Nairobi,Lavington,Building Area 250 m²,4,,,,,,,,,,110000
Nairobi,Thika Road,Building Area 63 m²,1,2,1,0,1,1,1,1,1,0,65000
Nyali,Nyali Area,Building Area 2500 m²,3,4,,,,,,,,,60000
Nairobi,Kiambu Road,Building Area 80 m²,2,2,0,0,1,0,1,1,1,0,50000
Westlands,Westlands Area,,2,2,1,0,0,0,1,1,0,0,110000
Nairobi,Kileleshwa,,3,4,1,0,0,1,1,1,1,0,130000
Nairobi,Kilimani,,2,2,1,0,0,1,0,1,1,0,65000
Nairobi,Kileleshwa,,4,3,0,0,0,0,0,0,0,0,100000
Westlands,Riverside,,2,,0,0,0,0,0,0,0,0,250000
Westlands,Westlands Area,,2,3,1,1,1,1,1,1,1,0,220000
Nyali,Nyali Area,,3,,1,0,1,1,1,1,1,0,30000
Nairobi,Naivasha Road,,2,2,,,,,,,,,40000
Nairobi,Lavington,,3,3,0,0,0,0,1,1,1,0,160000
Nairobi,Kileleshwa,,3,3,0,1,0,0,1,1,1,0,7000
Nairobi,Kawangware,,2,1,0,0,0,0,1,1,0,0,20000
Nairobi,Upper Hill,,3,2,1,0,0,0,1,1,1,0,90000
Nairobi,Kilimani,,3,3,1,0,0,0,0,1,0,0,105000
Nairobi,Kileleshwa,,3,2,0,0,0,0,1,1,1,0,60000
Nairobi,Kilimani,,3,4,1,0,1,0,1,1,1,0,170000
Westlands,Riverside,,2,2,1,0,1,1,0,1,1,0,150000
Westlands,Parklands,,2,1,0,1,0,0,0,0,1,0,75000
Nairobi,Kilimani,,4,3,0,1,0,1,1,1,1,0,200000
Westlands,Westlands Area,,2,2,1,1,0,1,1,1,0,0,210000
Nairobi,Kilimani,,1,1,1,1,1,1,0,1,0,0,130000
Ruiru,Tatu City,Building Area 90 m²,2,2,0,0,0,1,1,1,1,0,54200
Westlands,Spring Valley,,1,1,0,0,1,1,0,1,0,0,75000
Westlands,Runda,,3,3,1,0,1,1,1,1,1,0,260000
Nyali,Nyali Area,Building Area 250 m²,4,3,1,0,1,1,1,1,1,0,125000
Nairobi,Lavington,Building Area 4500 ft²,5,6,0,0,1,0,1,1,1,0,350000
Westlands,Riverside,,4,4,1,0,1,1,1,1,1,0,300000
Nairobi,Kileleshwa,,2,2,1,1,1,1,1,1,1,0,130000
Kiambu County,Ruaka,,2,2,1,0,1,0,1,1,1,1,35000
Westlands,Parklands,,3,2,1,0,1,1,1,1,1,0,165000
Westlands,Parklands,,2,3,1,1,1,1,1,1,1,0,150000
Nairobi,Kileleshwa,,3,3,1,0,1,0,1,1,1,0,250000
Westlands,Westlands Area,Building Area 80 m²,1,1,0,0,0,0,0,0,0,0,100000
Nairobi,Upper Hill,,1,1,0,1,0,1,1,1,0,0,130000
Nairobi,Kiambu Road,Building Area 140 m²,3,4,1,0,1,1,1,1,1,0,55000
Westlands,Westlands Area,,2,1,0,1,0,0,0,0,1,0,85000
Westlands,Rosslyn,,3,3,1,0,1,1,1,1,1,0,260000
Nairobi,Kilimani,,2,2,1,1,1,1,1,1,1,0,220000
Westlands,Riverside,,3,2,1,0,1,0,1,1,1,0,200000
Nairobi,Kileleshwa,,3,4,1,0,1,0,1,1,1,0,130000
Nairobi,Kileleshwa,Building Area 210 m²,3,4,1,0,1,1,1,1,1,0,150000
Nyali,Mkomani,Building Area 2968 ft²,3,4,1,0,1,1,1,1,1,0,110000
Nairobi,Lavington,,3,3,0,0,0,1,1,1,1,0,110000
Westlands,Westlands Area,,2,2,1,0,1,1,1,1,1,0,90000
Nyali,Mkomani,,3,4,1,0,0,0,1,1,1,0,100000
Westlands,Riverside,Building Area 260 m²,3,3,1,0,1,1,1,1,1,0,200000
Nairobi,Lavington,,3,3,1,0,0,1,1,1,1,0,115000
Nyali,Nyali Area,,4,4,1,0,1,1,1,1,1,0,120000
Nairobi,Lavington,Building Area 90 m²,0,1,1,1,1,1,0,1,1,0,110000
Nairobi,Kileleshwa,,1,1,1,1,0,1,1,1,0,0,120000
Nairobi,Kilimani,,1,,0,0,0,0,0,1,0,0,130000
Nyali,Nyali Area,,1,1,1,0,1,0,0,1,1,0,65000
Nairobi,Upper Hill,,2,2,1,1,1,0,1,1,1,0,200000
Westlands,General Mathenge,,3,3,1,0,1,1,1,1,1,0,240000
Westlands,Brookside,Building Area 1400 ft²,2,2,1,0,1,1,1,1,1,0,150000
Nairobi,Karen,,1,1,1,1,0,0,0,1,0,0,110000
Westlands,Westlands Area,None 190 m²,2,2,1,1,1,1,0,1,1,0,280000
Westlands,Riverside,,2,2,1,1,1,1,1,1,1,0,280000
Nyali,Nyali Area,Building Area 2269 ft²,3,3,1,1,1,0,1,1,1,0,230000
Westlands,Westlands Area,,2,3,1,1,1,1,1,1,1,0,200000
Westlands,Rhapta Road,,3,2,0,0,1,0,1,1,1,0,65000
Nairobi,Kilimani,,2,2,1,1,1,0,1,1,1,0,150000
Westlands,Loresho,,3,4,1,0,0,0,1,1,1,0,85000
Nairobi,Kilimani,,2,,0,1,0,0,0,0,0,0,130000
Westlands,Westlands Area,,2,2,1,0,1,1,1,1,1,0,180000
Westlands,Parklands,,2,,1,0,0,1,1,1,1,0,150000
Westlands,Rhapta Road,,2,2,1,0,1,1,0,1,1,0,180000
Nairobi,Lavington,,3,3,1,0,0,1,1,1,1,0,80000
Westlands,Brookside,,3,4,1,1,0,0,0,1,0,0,160000
Westlands,Gigiri,Building Area 90 m²,1,2,1,0,1,1,1,1,1,0,175000
Nairobi,Kilimani,,1,1,1,0,0,1,0,0,0,0,105000
Westlands,Westlands Area,,3,,0,0,1,1,0,1,0,0,190000
Westlands,Westlands Area,,3,3,1,0,1,0,1,1,1,0,145000
Westlands,General Mathenge,,2,2,1,1,1,1,1,1,1,0,250000
Westlands,General Mathenge,,4,4,1,0,0,1,1,0,1,0,265000
Westlands,Westlands Area,,2,,1,0,0,0,0,1,0,0,not
Westlands,Westlands Area,,2,2,1,0,0,1,1,1,0,0,95000
Nairobi,Muthaiga,,2,2,0,0,0,0,0,0,0,0,511000
Nairobi,Kilimani,,3,3,0,0,0,0,1,1,1,0,95000
Nairobi,Kilimani,,0,1,0,1,0,1,0,1,0,0,120000
Kiambu County,Ruiru,,1,1,0,0,1,0,1,1,0,0,10000
Westlands,Riverside,,3,3,0,0,0,0,1,1,1,0,90000
Kilifi County,Vipingo,Building Area 1240 ft²,3,2,1,0,1,0,1,1,1,0,32000
Nairobi,Kileleshwa,,2,1,0,0,0,0,0,1,0,0,55000
Westlands,General Mathenge,,3,,1,0,1,0,1,1,1,0,150000
Westlands,Westlands Area,,4,4,1,0,1,1,1,1,1,0,180000
Westlands,Brookside,,3,3,1,0,0,1,1,1,0,0,130000
Nairobi,Ngong Road,,3,2,0,0,1,0,1,1,1,0,70000
Nairobi,Kiambu Road,,2,2,0,1,1,0,1,1,1,0,135000
Nairobi,Kilimani,Building Area 83 m²,1,1,1,1,1,1,1,1,1,0,100000
Nairobi,Kileleshwa,,0,1,1,1,1,1,1,1,1,0,4500
Westlands,Lower Kabete,,3,3,1,0,1,0,1,1,1,0,135000
Westlands,Karura,,3,3,1,0,1,1,1,1,1,0,200000
Mombasa,Bamburi,Building Area 80 m²,1,1,0,0,1,0,0,1,1,0,18000
Westlands,Westlands Area,Building Area 250 m²,3,4,1,0,1,1,1,1,1,0,250000
Nairobi,Kilimani,Building Area 109 m²,2,2,1,1,1,1,1,1,1,0,250000
Roysambu,Thome,,1,1,1,0,1,1,1,1,1,0,64000
Nairobi,Kilimani,,3,2,0,0,0,0,0,1,0,0,80000
Westlands,Westlands Area,Building Area 136 m²,2,2,1,1,1,1,1,1,1,0,250000
Nairobi,Kilimani,,2,2,1,0,0,0,1,1,1,0,80000
Nairobi,Lavington,Building Area 6000 m²,5,6,1,0,1,1,1,1,1,0,230000
Nairobi,Kilimani,,3,3,0,0,0,1,1,1,0,0,100000
Nyali,Mkomani,,3,4,1,0,1,1,1,1,1,0,98000
Westlands,Kitisuru,,2,2,1,1,1,1,1,1,1,0,270000
Kiambu County,Thika,,1,2,0,0,0,0,1,1,1,0,14000
Nairobi,Kileleshwa,,3,3,1,0,1,1,1,1,1,0,80000
Nairobi,Kilimani,,3,4,1,0,1,1,1,1,1,0,120000
Kiambu County,Ruaka,Building Area 20235 m²,3,3,,,,,,,,,54000
Nairobi,Nairobi West,,4,4,1,1,1,1,0,1,1,0,230000
Nairobi,Muthaiga,,3,3,1,0,0,1,1,1,0,0,180000
Nyali,Nyali Area,,1,1,1,1,1,0,1,1,1,0,65000
Nairobi,Kilimani,,3,2,0,0,1,0,1,1,1,0,95000
Nairobi,Kileleshwa,Building Area 197 m²,3,4,1,1,1,1,1,1,1,0,250000
Nairobi,Kiambu Road,,3,2,1,0,1,0,1,1,1,0,150000
Nairobi,Kilimani,,4,,0,0,0,0,0,1,1,0,140000
Westlands,Parklands,,3,,1,0,1,0,0,0,1,0,120000
Kiambu County,Ruaka,,2,1,1,0,1,0,1,1,0,0,35000
Nairobi,Kilimani,,4,4,1,0,1,1,1,1,1,0,110000
Westlands,Riverside,,3,4,1,0,1,0,1,1,1,0,150000
Westlands,Riverside,,3,2,0,0,0,1,1,1,1,0,120000
Nyali,Nyali Area,Building Area 2300 ft²,3,3,1,1,1,0,1,1,1,0,20000
Westlands,Parklands,Building Area 1400 ft²,2,2,0,0,1,0,1,1,1,0,120000
Nyali,Nyali Area,,3,5,0,0,1,1,1,1,1,0,140000
Kilifi County,Mtwapa,,4,3,1,0,1,0,1,1,1,0,90000
Nairobi,Kileleshwa,,2,2,1,1,1,0,1,1,1,0,145000
Westlands,Westlands Area,Building Area 560 m²,4,4,1,0,1,1,1,1,1,0,400000
Nairobi,Lavington,,3,4,0,0,1,0,1,1,1,0,100000
Westlands,Brookside,Building Area 2206 ft²,3,4,1,0,1,1,1,1,1,0,170000
Westlands,Rhapta Road,,1,1,1,0,1,1,1,1,1,0,120000
Nairobi,Kiambu Road,,3,4,1,0,1,0,1,1,1,0,55000
Westlands,Riverside,Building Area 234 m²,3,4,1,0,1,1,1,1,1,0,145000
Nairobi,Kileleshwa,,2,,,,,,,,,,67000
Westlands,Waiyaki Way,Building Area 979 ft²,2,2,1,0,1,1,1,1,1,0,100000
Westlands,Westlands Area,,4,4,1,1,1,1,1,1,1,0,350000
Nairobi,Ngong Road,Building Area 115 m²,3,3,1,0,1,0,1,1,1,0,75000
Westlands,Westlands Area,,2,2,1,0,0,0,0,1,0,0,200000
Westlands,Westlands Area,,3,3,1,0,0,1,1,1,1,0,250000
Kajiado County,Ongata Rongai,,1,1,0,0,0,0,0,1,0,0,11000
Nairobi,Riara Road,,3,4,1,0,1,1,1,1,1,0,130000
Westlands,Parklands,,3,,0,0,0,0,1,1,0,0,85000
Nairobi,Kilimani,,4,5,1,0,0,1,1,1,1,0,140000
Nyali,Nyali Area,Building Area 2868 ft²,3,5,1,1,1,0,1,1,1,0,185000
Westlands,Westlands Area,Building Area 280 m²,3,3,1,1,1,1,1,1,1,0,250000
Nairobi,Kileleshwa,,2,2,1,0,0,1,1,1,0,0,130000
Nairobi,Kileleshwa,,3,2,1,0,0,1,0,1,0,0,80000
Westlands,Westlands Area,Building Area 130 m²,2,2,1,1,1,1,1,1,1,0,200000
Nairobi,Kilimani,,1,2,1,1,1,1,1,1,1,0,160000
Westlands,Westlands Area,,3,3,1,1,0,1,1,0,1,0,292000
Westlands,General Mathenge,Building Area 2300 ft²,3,4,0,0,1,1,1,1,1,0,140000
Kiambu County,Ruaka,Building Area 8094 m²,3,2,,,,,,,,,55000
Westlands,Westlands Area,,3,3,1,0,0,1,1,1,1,0,240000
Kiambu County,Thika,,1,1,0,0,1,0,0,1,0,0,15000
Nairobi,Kilimani,,2,3,1,1,1,1,1,1,1,0,130000
Westlands,Westlands Area,,2,2,1,0,1,1,1,1,1,0,105000
Nyali,Nyali Area,Building Area 1680 ft²,3,3,1,0,1,0,1,1,1,0,120000
Nairobi,Kileleshwa,,1,2,1,1,0,1,1,1,1,0,110000
Nairobi,Kileleshwa,,,1,1,0,1,1,1,1,1,0,60000
Roysambu,Garden Estate,,2,3,1,0,0,1,1,1,1,0,89000
Nairobi,Kileleshwa,Building Area 120 m²,2,2,0,0,0,0,1,1,1,0,75000
Nyali,Nyali Area,Building Area 280 m²,3,4,1,0,1,1,1,1,1,0,98000
Roysambu,Thome,,3,3,0,0,0,1,1,1,0,0,80000
Nairobi,Thika Road,,3,3,1,0,1,1,1,1,1,0,100000
